image_id	captions
3376972502_35e3e119cd.jpg	<start> A man on a board with the aid of a parachute travels quickly through the snow . <end>
3376972502_35e3e119cd.jpg	<start> A person parachuting down the site of a snow covered mountain . <end>
3376972502_35e3e119cd.jpg	<start> A person para gliding into the snowy mountains . <end>
3376972502_35e3e119cd.jpg	<start> Person with blue jacket windsailing with blue , white and orange sail over snow and rock front . <end>
3376972502_35e3e119cd.jpg	<start> This person is parachuting with skis onto a snowy hill . <end>
2043427251_83b746da8e.jpg	<start> a man jumping in a mud puddle in the middle of the street <end>
2043427251_83b746da8e.jpg	<start> A man jumps up and down in a puddle in a parking lot . <end>
2043427251_83b746da8e.jpg	<start> A smiling person wearing a jacket and boots jumps in a big puddle . <end>
2043427251_83b746da8e.jpg	<start> Man jumping for joy in a rain storm at the beach . <end>
2043427251_83b746da8e.jpg	<start> Person in blue coat jumping in standing water on pavement with body of water in the background . <end>
3634785801_4b23184a06.jpg	<start> A large brown dog relaxes in a green , grassy field while a smaller light brown dog walks on . <end>
3634785801_4b23184a06.jpg	<start> a large brown dog sits next to a small white dog in a field of long grass . <end>
3634785801_4b23184a06.jpg	<start> A large dog lying in the grass with a smaller dog next to him . <end>
3634785801_4b23184a06.jpg	<start> Two dogs are sitting together in a wheat field . <end>
3634785801_4b23184a06.jpg	<start> Two dogs laying together in grass <end>
3372340429_91c4f4af30.jpg	<start> a few dogs jumping around in the snow <end>
3372340429_91c4f4af30.jpg	<start> A large dog and two smaller dogs running around in the snow . <end>
3372340429_91c4f4af30.jpg	<start> Three dogs are in the snow in front of a fence . <end>
3372340429_91c4f4af30.jpg	<start> Three dogs playing in the snow . <end>
3372340429_91c4f4af30.jpg	<start> Three dogs run around in the snow . <end>
2229177914_3308fe7d20.jpg	<start> A brown dog is jumping over a pole with fire on the ends . <end>
2229177914_3308fe7d20.jpg	<start> A brown dog jumps over hurdle with flames on each end . <end>
2229177914_3308fe7d20.jpg	<start> A light brown dog jumping over a hurdle that has fire on each end . <end>
2229177914_3308fe7d20.jpg	<start> A tan dog is jumping over a hurdle that is on fire on the ends <end>
2229177914_3308fe7d20.jpg	<start> A yellow dog is jumping over a flaming hurdle . <end>
1581822598_0ae23074f1.jpg	<start> A brown and black dog playing in the snow . <end>
1581822598_0ae23074f1.jpg	<start> A dog jumps in the snow trying to catch a snowball . <end>
1581822598_0ae23074f1.jpg	<start> A dog tries to catch a snowball in its mouth . <end>
1581822598_0ae23074f1.jpg	<start> A dog trying to catch a snowball in the snow . <end>
1581822598_0ae23074f1.jpg	<start> Dog jumps to catch a snowball . <end>
2252635585_b48b3485b0.jpg	<start> Two big dogs play in the snow under a tree . <end>
2252635585_b48b3485b0.jpg	<start> Two dogs are playing in the snow next to a tree . <end>
2252635585_b48b3485b0.jpg	<start> Two dogs are playing with a tennis ball in snow near a tree . <end>
2252635585_b48b3485b0.jpg	<start> Two dogs play in the snow on the ground near a tree , with one on top of the other . <end>
2252635585_b48b3485b0.jpg	<start> Two dogs tussle in the snow over a tennis ball . <end>
3425662680_41c7c50e8d.jpg	<start> A group of horses and riders are playing polo on the grass . <end>
3425662680_41c7c50e8d.jpg	<start> A group of horses and their riders are racing each other . <end>
3425662680_41c7c50e8d.jpg	<start> A horse race on a grass track <end>
3425662680_41c7c50e8d.jpg	<start> Jockeys are riding their horses down the track . <end>
3425662680_41c7c50e8d.jpg	<start> Jockeys racing horses down a grass track . <end>
3546027589_253553252a.jpg	<start> A group of children playing soccer and talking outside a restaurant . <end>
3546027589_253553252a.jpg	<start> A group of people playing soccer in a less developed part of town . <end>
3546027589_253553252a.jpg	<start> several kids standing around on the streets one playing with a ball <end>
3546027589_253553252a.jpg	<start> Six boys are sitting and playing in a run down area . <end>
3546027589_253553252a.jpg	<start> The children are talking and playing in the street . <end>
3593556797_46b49a02a8.jpg	<start> A woman in a short skirt holds a plastic bottle as she walks down a street with auto and pedestrian traffic . <end>
3593556797_46b49a02a8.jpg	<start> A woman is walking down the middle of the road carrying a bottle . <end>
3593556797_46b49a02a8.jpg	<start> A woman walking down the side of a highway . <end>
3593556797_46b49a02a8.jpg	<start> A woman walking parallel to a yellow line against traffic . <end>
3593556797_46b49a02a8.jpg	<start> A woman wearing a jean skirt walks down a city street . <end>
99171998_7cc800ceef.jpg	<start> A group is sitting around a snowy crevasse . <end>
99171998_7cc800ceef.jpg	<start> A group of people sit atop a snowy mountain . <end>
99171998_7cc800ceef.jpg	<start> A group of people sit in the snow overlooking a mountain scene . <end>
99171998_7cc800ceef.jpg	<start> Five children getting ready to sled . <end>
99171998_7cc800ceef.jpg	<start> Five people are sitting together in the snow . <end>
3413806271_17b7e102aa.jpg	<start> The people in the red parasail are gliding over the water . <end>
3413806271_17b7e102aa.jpg	<start> Two people are hang gliding . <end>
3413806271_17b7e102aa.jpg	<start> Two people are seated and are flying with a big red parachute . <end>
3413806271_17b7e102aa.jpg	<start> Two people float through the air on a red and white glider . <end>
3413806271_17b7e102aa.jpg	<start> Two people hang gliding from a red , white and black glider with blue , cloudy skies behind them . <end>
3590294974_4ef98f013e.jpg	<start> A man in a white tank hits a jump with his red BMX bicycle . <end>
3590294974_4ef98f013e.jpg	<start> a man is making a red and black bicycle jump in a city skate park . <end>
3590294974_4ef98f013e.jpg	<start> A man wearing a white tank top is riding a red bike along a jump . <end>
3590294974_4ef98f013e.jpg	<start> A young man jumps a bicycle off a sloped wall over a bench . <end>
3590294974_4ef98f013e.jpg	<start> Cyclist riding on a cement slope . <end>
1470132731_fa416b7504.jpg	<start> A black dog is running in the water . <end>
1470132731_fa416b7504.jpg	<start> A black dog running into the water . <end>
1470132731_fa416b7504.jpg	<start> A black dog running through water . <end>
1470132731_fa416b7504.jpg	<start> A black dog runs through the water . <end>
1470132731_fa416b7504.jpg	<start> A black dog splashes through water . <end>
259314892_a42b8af664.jpg	<start> A smaller white dog and large shepherd playing near two people . <end>
259314892_a42b8af664.jpg	<start> A small white dog is playing with a bigger brown dog in the woods . <end>
259314892_a42b8af664.jpg	<start> Two dogs are interacting in a wooded area while people stand around . <end>
259314892_a42b8af664.jpg	<start> Two dogs fighting in a forest , with the legs of two men in jeans in the background <end>
259314892_a42b8af664.jpg	<start> Two dogs trying to bite each other . <end>
3399798295_a452963365.jpg	<start> A girl in a blue shirt is smiling with another girl . <end>
3399798295_a452963365.jpg	<start> Closeup of two women hugging each other <end>
3399798295_a452963365.jpg	<start> two middle aged women smile for the camera . <end>
3399798295_a452963365.jpg	<start> two women sharing a drink taking a blurred photo of their faces <end>
3399798295_a452963365.jpg	<start> Two women with their arms around each other smile into the camera . <end>
2562347802_c049a2ba88.jpg	<start> The dogs are walking in the desert . <end>
2562347802_c049a2ba88.jpg	<start> Two dogs are walking away from the camera through shrubs and grass . <end>
2562347802_c049a2ba88.jpg	<start> Two dogs playing outside . <end>
2562347802_c049a2ba88.jpg	<start> two dogs run across dry ground . <end>
2562347802_c049a2ba88.jpg	<start> Two dogs walking along dirt path . <end>
3139389284_f01bd4c236.jpg	<start> A dog leaps down the road . <end>
3139389284_f01bd4c236.jpg	<start> A little white dog jumping on the ground . <end>
3139389284_f01bd4c236.jpg	<start> A small dog jumping on a street . <end>
3139389284_f01bd4c236.jpg	<start> A white dog is jumping on the street . <end>
3139389284_f01bd4c236.jpg	<start> The dog is jumping in the air . <end>
3399618896_9ef60cd32c.jpg	<start> Two guys with one guy holding a homeless sign . <end>
3399618896_9ef60cd32c.jpg	<start> Two homeless men are leaning on a brick wall and holding up a cardboard sign . <end>
3399618896_9ef60cd32c.jpg	<start> Two homeless men stand outside with a cardboard sign . <end>
3399618896_9ef60cd32c.jpg	<start> Two homeless young men holding a cardboard sign . <end>
3399618896_9ef60cd32c.jpg	<start> Two young men stand holding a sign against a wall . <end>
2316097768_ef662f444b.jpg	<start> A black guy smoking a cigarette . <end>
2316097768_ef662f444b.jpg	<start> A black man smoking a cigarette is in front of a government type building . <end>
2316097768_ef662f444b.jpg	<start> A man wearing a blue shirt smokes a cigarette in front of an official building . <end>
2316097768_ef662f444b.jpg	<start> A man with a collarless shirt smokes a cigarette in front of a courthouse . <end>
2316097768_ef662f444b.jpg	<start> An African American man smoking a cigarette outside a large building . <end>
3563871276_c8b2a00df5.jpg	<start> A person stands on a boat in the ocean . <end>
3563871276_c8b2a00df5.jpg	<start> A windboarder stands on their windboard in the ocean . <end>
3563871276_c8b2a00df5.jpg	<start> That person is in the water with a World festival sign . <end>
3563871276_c8b2a00df5.jpg	<start> There is a person on a sailboard with an orange and yellow sail out on the water . <end>
3563871276_c8b2a00df5.jpg	<start> This person , whose board displays an orange and yellow sail , is sailing through the water . <end>
2190227737_6e0bde2623.jpg	<start> A girl holds something while three dogs beg . <end>
2190227737_6e0bde2623.jpg	<start> A woman stands in a field surrounded by three attentive gray dogs . <end>
2190227737_6e0bde2623.jpg	<start> The woman and three dogs are in a field . <end>
2190227737_6e0bde2623.jpg	<start> Three brown dogs are jumping up at the woman wearing blue . <end>
2190227737_6e0bde2623.jpg	<start> Three grey dogs jump at a woman . <end>
3433259846_800a6079f0.jpg	<start> A girl in her ballet class <end>
3433259846_800a6079f0.jpg	<start> A little girl in a dancing class . <end>
3433259846_800a6079f0.jpg	<start> A little girl in a pink tutu practices dancing with scarves . <end>
3433259846_800a6079f0.jpg	<start> A woman teaching a ballet class composed of small children holding colourful scarves . <end>
3433259846_800a6079f0.jpg	<start> Some girls dance while waving gauzey fabric . <end>
3492383096_5bbc08f0da.jpg	<start> The three dogs are running around near the shore . <end>
3492383096_5bbc08f0da.jpg	<start> Three dogs are playing together on the sandy shore of a lake . <end>
3492383096_5bbc08f0da.jpg	<start> Three dogs play by a lake . <end>
3492383096_5bbc08f0da.jpg	<start> Three dogs play near the water . <end>
3492383096_5bbc08f0da.jpg	<start> Two smaller dogs chase a larger dog around a pond . <end>
1777816180_08d7e8063b.jpg	<start> a boy prepares a jump off a rock . <end>
1777816180_08d7e8063b.jpg	<start> A boy wearing blue walks across some rocks . <end>
1777816180_08d7e8063b.jpg	<start> A small boy wearing blue balances as he walks on a large rock . <end>
1777816180_08d7e8063b.jpg	<start> A toddler in blue clothes is balancing on a rock . <end>
1777816180_08d7e8063b.jpg	<start> The little boy walks carefully down the rocks holding his arms out to balance himself . <end>
143680966_0010ff8c60.jpg	<start> A man wearing a backpack is climbing a rock . <end>
143680966_0010ff8c60.jpg	<start> A person climbing a large moss-covered rock <end>
143680966_0010ff8c60.jpg	<start> A person in an orange helmet climbs up a sheer cliff face . <end>
143680966_0010ff8c60.jpg	<start> A rock climber looks up while traversing a route . <end>
143680966_0010ff8c60.jpg	<start> This person is rock climbing . <end>
2103361407_4ed4fc46bf.jpg	<start> A group of children sit on a bench outside and smile happily . <end>
2103361407_4ed4fc46bf.jpg	<start> Five children laugh and smile on a bench . <end>
2103361407_4ed4fc46bf.jpg	<start> five giggling children sit on a green bench in a park <end>
2103361407_4ed4fc46bf.jpg	<start> The children enjoy something funny as they prepare to have their photo taken . <end>
2103361407_4ed4fc46bf.jpg	<start> Two girls and three boys are sitting on a bench laughing . <end>
697490420_67d8d2a859.jpg	<start> A man in a bathing suit stands near a yellow kayak . <end>
697490420_67d8d2a859.jpg	<start> A man in swimming trunks walking down to his belongings that are piled on a yellow canoe . <end>
697490420_67d8d2a859.jpg	<start> A man in swimming trunks walking toward bright yellow and orange kayaks . <end>
697490420_67d8d2a859.jpg	<start> A shirtless man walks toward a yellow kayak . <end>
697490420_67d8d2a859.jpg	<start> Man prepares to take a kayak ride . <end>
3538527033_df13112d51.jpg	<start> There are three women wearing different dresses and headbands dancing in the street . <end>
3538527033_df13112d51.jpg	<start> three girls dressed up dancing on city street <end>
3538527033_df13112d51.jpg	<start> Three women dance down the city street . <end>
3538527033_df13112d51.jpg	<start> Three women dancing in a city street . <end>
3538527033_df13112d51.jpg	<start> Three women in festive dresses are dancing in a large city street while a large crowd is behind them holding up a banner . <end>
3349194268_0ee555c9a2.jpg	<start> Girls huddle in field of plants , one holding leaf bundle . <end>
3349194268_0ee555c9a2.jpg	<start> The two asian girls smile at the camera in the field of yellow flowers . <end>
3349194268_0ee555c9a2.jpg	<start> Twho girls pose behind yellow wildflowers . <end>
3349194268_0ee555c9a2.jpg	<start> Two Asian girls are sitting in a flower field . <end>
3349194268_0ee555c9a2.jpg	<start> Two young ladies are sitting in some yellow flowers and smiling . <end>
2972929655_04233b5489.jpg	<start> The boys draw in the sand with sticks . <end>
2972929655_04233b5489.jpg	<start> The children are playing in the sand at a rocky beach . <end>
2972929655_04233b5489.jpg	<start> Two men draw in the wet sand of a beach . <end>
2972929655_04233b5489.jpg	<start> Two men in black shorts are in the sand on the shoreline . <end>
2972929655_04233b5489.jpg	<start> Two men writing in the sand on a rocky beach . <end>
3120953244_b00b152246.jpg	<start> A boy blowing bubbles into the camera . <end>
3120953244_b00b152246.jpg	<start> A little boy and a little girl are playing outside with bubbles . <end>
3120953244_b00b152246.jpg	<start> A small boy blowing bubbles while a small girl stands behind him in the grass . <end>
3120953244_b00b152246.jpg	<start> The girl has a passifier while the boy is making bubbles <end>
3120953244_b00b152246.jpg	<start> Two small blonde children blowing bubbles in a park . <end>
247691240_3881777ab8.jpg	<start> A guy is rock climbing . <end>
247691240_3881777ab8.jpg	<start> A man is rock climbing . <end>
247691240_3881777ab8.jpg	<start> A man rock climbing . <end>
247691240_3881777ab8.jpg	<start> A young man in a blue short-sleeved shirt climbs up a rock face with no ropes . <end>
247691240_3881777ab8.jpg	<start> There is a man in a light shirt climbing a rocky cliff . <end>
1263126002_881ebd7ac9.jpg	<start> A baby girl is attempting to climb out of her green crib <end>
1263126002_881ebd7ac9.jpg	<start> A baby in pigtails tries to climb out of their playpen . <end>
1263126002_881ebd7ac9.jpg	<start> A female toddler in pigtails is trying to climb out of a green and white playpen . <end>
1263126002_881ebd7ac9.jpg	<start> A toddler is in a green playpen . <end>
1263126002_881ebd7ac9.jpg	<start> Baby with blonde pigtails in yellow room attempting to climb out of green playpen . <end>
3443030942_f409586258.jpg	<start> A person in a white , black and red coat is skiing down a slope . <end>
3443030942_f409586258.jpg	<start> A person skis in the snow , snow flies behind . <end>
3443030942_f409586258.jpg	<start> A woman skiing down a snowy hill . <end>
3443030942_f409586258.jpg	<start> solitary skier nears base of a downhill slope <end>
3443030942_f409586258.jpg	<start> This woman is skiing down a snowy hill . <end>
2798651021_2566f2a47e.jpg	<start> A guy sitting on the side of the road playing an accordion . <end>
2798651021_2566f2a47e.jpg	<start> A man is playing the accordion in an empty park . <end>
2798651021_2566f2a47e.jpg	<start> A man sits by a driveway in front of a white building playing an accordion . <end>
2798651021_2566f2a47e.jpg	<start> A man with an accordion sitting alongside a path . <end>
2798651021_2566f2a47e.jpg	<start> Older man playing accordion on a street . <end>
1348113612_5bfc5f429e.jpg	<start> A black and white dog jumping into a pool after tennis balls . <end>
1348113612_5bfc5f429e.jpg	<start> a black and white dog jumping into a pool with a lot of tennis balls in it . <end>
1348113612_5bfc5f429e.jpg	<start> A black dog jumps into a pool that has many yellow balls in it . <end>
1348113612_5bfc5f429e.jpg	<start> A dog jumps into a swimming pool to retrieve some floating tennis balls . <end>
1348113612_5bfc5f429e.jpg	<start> A dog swims in a pool . <end>
2656749876_e32495bd8c.jpg	<start> A man talks on his cellphone while he walks down the street . <end>
2656749876_e32495bd8c.jpg	<start> A member of the clergy carries a blue bag in his hand and talks on the phone as he walks . <end>
2656749876_e32495bd8c.jpg	<start> A priest carrying a small blue bag walking down the street talking on a cellphone . <end>
2656749876_e32495bd8c.jpg	<start> Priest in black walking on sidewalk carrying a blue bag and talking on cellphone . <end>
2656749876_e32495bd8c.jpg	<start> Priest walking with blue bag while talking on cellphone . <end>
282960970_574aa1ba49.jpg	<start> A person wearing jeans sits on top of a horse saddle . <end>
282960970_574aa1ba49.jpg	<start> A woman in jeans is sitting on the saddle of a horse . <end>
282960970_574aa1ba49.jpg	<start> The girl is sitting on top of a saddle . <end>
282960970_574aa1ba49.jpg	<start> The person is sitting on top of a horse . <end>
282960970_574aa1ba49.jpg	<start> This person is sitting in a saddle . <end>
3713882697_6dd30c7505.jpg	<start> A fat woman wearing a blue tank top and a backpack , eating a chili cheese dog <end>
3713882697_6dd30c7505.jpg	<start> An obese woman holding a chili dog in her right hand . <end>
3713882697_6dd30c7505.jpg	<start> A woman holding a giant hot dog covered with mustard . <end>
3713882697_6dd30c7505.jpg	<start> A woman in a blue shirt with a backpack eating a hot dog . <end>
3713882697_6dd30c7505.jpg	<start> A woman in a blue tank top eats a chili cheese hot dog . <end>
3159447439_c1496cbaea.jpg	<start> Two brown dogs are running through the green grass . <end>
3159447439_c1496cbaea.jpg	<start> Two brown dogs run through the grass . <end>
3159447439_c1496cbaea.jpg	<start> Two dogs are running through the grass . <end>
3159447439_c1496cbaea.jpg	<start> Two dogs run through grass . <end>
3159447439_c1496cbaea.jpg	<start> Two light colored dogs running in the grass . <end>
1304100320_c8990a1539.jpg	<start> The two dogs are running through a field of flowers . <end>
1304100320_c8990a1539.jpg	<start> Two dogs are running through a field of pink flowers . <end>
1304100320_c8990a1539.jpg	<start> Two dogs bound over a flower-covered hill . <end>
1304100320_c8990a1539.jpg	<start> Two dogs playing in a misty field filled with purple flowers <end>
1304100320_c8990a1539.jpg	<start> Two gray dogs run through a field of pink heather . <end>
3401039304_424ffc7dbf.jpg	<start> A group of people sit in lawn chairs at the edge of a large cliff . <end>
3401039304_424ffc7dbf.jpg	<start> People in folding chairs take in the view from a cliff . <end>
3401039304_424ffc7dbf.jpg	<start> People sitting on chairs overlooking a steep rocky incline . <end>
3401039304_424ffc7dbf.jpg	<start> Several people sit in chairs near a canyon . <end>
3401039304_424ffc7dbf.jpg	<start> Several people sitting on foldable chairs near a geological formation . <end>
2718027742_70a72f99ae.jpg	<start> A child in a bathing suit plays in a sprinkler . <end>
2718027742_70a72f99ae.jpg	<start> A child plays in backyard sprinklers . <end>
2718027742_70a72f99ae.jpg	<start> A child seen from the waist down in a bathing suit standing on a slip and slide with jets of water shooting up <end>
2718027742_70a72f99ae.jpg	<start> A kid standing in a sprinkler . <end>
2718027742_70a72f99ae.jpg	<start> Child standing on yellow sprinkler mat with water spraying . <end>
2371749487_d80195a2e7.jpg	<start> A boy pushes another child in a kid-sized car . <end>
2371749487_d80195a2e7.jpg	<start> A boy pushing a girl on a toy SUV . <end>
2371749487_d80195a2e7.jpg	<start> one child in a red toy car while another pushes him <end>
2371749487_d80195a2e7.jpg	<start> Two boys play on a toy car . <end>
2371749487_d80195a2e7.jpg	<start> Two young boys , the older pushing the younger in a jeep shaped wagon . <end>
3561130207_d1ed166daa.jpg	<start> A crowd of girls at a concert . <end>
3561130207_d1ed166daa.jpg	<start> A crowd of people stand . <end>
3561130207_d1ed166daa.jpg	<start> Adoring girls watch the singer at the concert . <end>
3561130207_d1ed166daa.jpg	<start> a group of people smiling and dancing in a huddle group together . <end>
3561130207_d1ed166daa.jpg	<start> A large group of people are watching something , screaming , and taking pictures . <end>
3148647065_2d6cd88cf6.jpg	<start> A dog is running through some dead leaves . <end>
3148647065_2d6cd88cf6.jpg	<start> a tan dog running through the grass with the background blurry <end>
3148647065_2d6cd88cf6.jpg	<start> A yellow dog with a collar running in a wooded area . <end>
3148647065_2d6cd88cf6.jpg	<start> Brown and tan dog runs through brown , leafy terrain <end>
3148647065_2d6cd88cf6.jpg	<start> Pale brown dog runs in blurred , rural scene . <end>
3375534917_62350bd06b.jpg	<start> A group of people racing horses on a beach . <end>
3375534917_62350bd06b.jpg	<start> Four people are riding horseback on the beach . <end>
3375534917_62350bd06b.jpg	<start> Four people are riding horses on the beach . <end>
3375534917_62350bd06b.jpg	<start> Four people riding horses along beach . <end>
3375534917_62350bd06b.jpg	<start> People riding horses on the beach . <end>
3353962769_ba48691bc6.jpg	<start> A man doing a wheelie on a dirt bike . <end>
3353962769_ba48691bc6.jpg	<start> a man in a blue jumpsuit popping a wheelie on a motorcycle . <end>
3353962769_ba48691bc6.jpg	<start> A man on a motorcycle pops a wheelie in the dirt . <end>
3353962769_ba48691bc6.jpg	<start> A motorcyclist " pops a wheelie " in a grassy field framed by rolling hills . <end>
3353962769_ba48691bc6.jpg	<start> The man is doing a wheelie with a motorcycle in mostly barren ground <end>
2807177340_bc85291df5.jpg	<start> A boy playing on a playground <end>
2807177340_bc85291df5.jpg	<start> A boys plays at the playground . <end>
2807177340_bc85291df5.jpg	<start> A child in jeans and a t-shirt hangs from monkey-bars at a playground . <end>
2807177340_bc85291df5.jpg	<start> African-american boy is playing on playground . <end>
2807177340_bc85291df5.jpg	<start> A smiling boy hangs onto a zip-line structure at a playground . <end>
3497255828_f27e009aac.jpg	<start> A girl in pink and purple is climbing a ladder . <end>
3497255828_f27e009aac.jpg	<start> A girl poses on a rusty fire escape ladder in hot pink gloves , skirt and heels . <end>
3497255828_f27e009aac.jpg	<start> A model on a ladder in front of a rustic building . <end>
3497255828_f27e009aac.jpg	<start> Girl in colorful clothes and makeup poses on a building 's rusty ladder . <end>
3497255828_f27e009aac.jpg	<start> The woman is posing in high heels on a rusty ladder . <end>
2896640216_761a47f006.jpg	<start> A dog and his trainer at a challenge <end>
2896640216_761a47f006.jpg	<start> A dog with a bandanna jumps through hoop . <end>
2896640216_761a47f006.jpg	<start> A girl leads her dog over a hurdle . <end>
2896640216_761a47f006.jpg	<start> A woman leading a grey and black spotted dog in a red bandanna through a competition . <end>
2896640216_761a47f006.jpg	<start> A woman runs alongside her dog as he jumps a hurdle . <end>
2580215443_4e64afe3d5.jpg	<start> A group of people are standing in a line looking off in different directions . <end>
2580215443_4e64afe3d5.jpg	<start> A group of people are standing together on the pavement . <end>
2580215443_4e64afe3d5.jpg	<start> A group of people stand in a loose line on a brick ground . <end>
2580215443_4e64afe3d5.jpg	<start> A group of people stand in a line on the concrete tiles . <end>
2580215443_4e64afe3d5.jpg	<start> The people are waiting in line . <end>
241346434_0527ea1c07.jpg	<start> A football player is in action among other players . <end>
241346434_0527ea1c07.jpg	<start> a football player points . <end>
241346434_0527ea1c07.jpg	<start> An African-American football player , wearing jersey number 12 for the University of Oklahoma , throws a football to his left . <end>
241346434_0527ea1c07.jpg	<start> On a football field , there is a played in a red jersey and the crowd is behind him . <end>
241346434_0527ea1c07.jpg	<start> Several football players in a stadium <end>
3163477256_073605e06e.jpg	<start> A goalie in a blue jersey catches a soccer ball by a player in a red jersey . <end>
3163477256_073605e06e.jpg	<start> A man catches a ball in front of a large crowd . <end>
3163477256_073605e06e.jpg	<start> A soccer goalie blocking a shot next to a player from the opposite team . <end>
3163477256_073605e06e.jpg	<start> There is a goalie in the air making a save in a game . <end>
3163477256_073605e06e.jpg	<start> Two soccer players are playing soccer . <end>
2480664591_e6d22ed61c.jpg	<start> Two people are on a very small boat on the water with big trees in the background . <end>
2480664591_e6d22ed61c.jpg	<start> Two people are riding in a canoe near a forest . <end>
2480664591_e6d22ed61c.jpg	<start> Two people are rowing a canoe through the water . <end>
2480664591_e6d22ed61c.jpg	<start> Two people in a boat paddle their way past large trees . <end>
2480664591_e6d22ed61c.jpg	<start> Two people row a boat . <end>
311196733_03966b4836.jpg	<start> A man looks out of the passenger window of a yellow car to see the tire smoking . <end>
311196733_03966b4836.jpg	<start> A yellow car , a man in it looking to the back where steam is coming out . <end>
311196733_03966b4836.jpg	<start> A yellow car is creating smoke by spinning its tires . <end>
311196733_03966b4836.jpg	<start> A yellow car spins its rear wheel while a man in the backseat watches . <end>
311196733_03966b4836.jpg	<start> A yellow muscle car is burning rubber while a man in the car with blonde hair looks at the tire . <end>
3202360797_2084743e90.jpg	<start> A dog is walking in a tire track in the snow . <end>
3202360797_2084743e90.jpg	<start> a golden dog is running along a tire track that has been carved out in the snow . <end>
3202360797_2084743e90.jpg	<start> A young dog walking through the snow in a tire track . <end>
3202360797_2084743e90.jpg	<start> Golden retriever puppy walking through snow . <end>
3202360797_2084743e90.jpg	<start> The dog is walking in the snow . <end>
223299137_b0e81ac145.jpg	<start> A beautiful sunset with three people in a boat on the lake . <end>
223299137_b0e81ac145.jpg	<start> As the sunsets 3 people are on a small boat enjoying the view <end>
223299137_b0e81ac145.jpg	<start> Three people are in a canoe on a calm lake with the sun reflecting yellow . <end>
223299137_b0e81ac145.jpg	<start> Three people are on a boat in the middle of the water while the sun is in the back . <end>
223299137_b0e81ac145.jpg	<start> Three people in a boat float on the water at sunset . <end>
3609952704_3719ab0524.jpg	<start> A boy holds a soccer ball while he stands next to a running track . <end>
3609952704_3719ab0524.jpg	<start> A boy is outside holding a red and blue soccer ball . <end>
3609952704_3719ab0524.jpg	<start> a young boy carrying a large soccer ball with a soccer feild in the background <end>
3609952704_3719ab0524.jpg	<start> A young boy in a green shirt is holding a red and blue soccer ball . <end>
3609952704_3719ab0524.jpg	<start> There is a young kid , dressed up in a soccer uniform , holding his ball . <end>
2046778775_0dd7cac6ab.jpg	<start> A group of children are lined up for a performance on a stage . <end>
2046778775_0dd7cac6ab.jpg	<start> A group of girls and boys practice together on a school stage while a few adults and children watch on . <end>
2046778775_0dd7cac6ab.jpg	<start> A group of kids are standing onstage in front of an audience ready to perform . <end>
2046778775_0dd7cac6ab.jpg	<start> A group of kids onstage . <end>
2046778775_0dd7cac6ab.jpg	<start> a large group of children performing on a stage in front of an audience <end>
2181846120_3744ca3942.jpg	<start> A brown dog appears to be operating a computer . <end>
2181846120_3744ca3942.jpg	<start> A brown dog is resting its paws on a laptop keyboard . <end>
2181846120_3744ca3942.jpg	<start> A dog sits with its paws on a laptop computer . <end>
2181846120_3744ca3942.jpg	<start> A dog with a red bandanna has its paws on a laptop 's keyboard and is looking up . <end>
2181846120_3744ca3942.jpg	<start> The brown dog with a red bandanna is sitting with its paws up on the computer . <end>
2188688248_f57a28a5a7.jpg	<start> A shot of a ski resort next to a mountain . <end>
2188688248_f57a28a5a7.jpg	<start> a ski resort <end>
2188688248_f57a28a5a7.jpg	<start> People skiing down a slope . <end>
2188688248_f57a28a5a7.jpg	<start> Several people at a ski area with the pine trees and a large snowy mountain in the background . <end>
2188688248_f57a28a5a7.jpg	<start> Skiers are on the snow near to the resort buildings below the mountain range . <end>
271177682_48da79ab33.jpg	<start> A car splashes through mud and leaves on the forest floor . <end>
271177682_48da79ab33.jpg	<start> A four wheel drive car is splashing through puddles on an off road trail . <end>
271177682_48da79ab33.jpg	<start> A large van drives down a counry road in the fall . <end>
271177682_48da79ab33.jpg	<start> Large SUV driving through a large puddle in the forest . <end>
271177682_48da79ab33.jpg	<start> SUV splashing muddy water in a forest . <end>
3246773992_89bf86937b.jpg	<start> A girl in a costume is performing a dance as other girls in costumes watch . <end>
3246773992_89bf86937b.jpg	<start> An Irish dancer performs a solo . <end>
3246773992_89bf86937b.jpg	<start> A woman in tights dances . <end>
3246773992_89bf86937b.jpg	<start> Girl in black pants and an orange top jumping with one leg outstreached and foot pointed other in background dressed the same . <end>
3246773992_89bf86937b.jpg	<start> Outdoors , girl in orange dress dancing as other dancers huddle in background . <end>
297724467_e8918a6f90.jpg	<start> A brown dog standing on a beach next to a blue Frisbee . <end>
297724467_e8918a6f90.jpg	<start> A dog shaking itself dry next to a blue Frisbee near to a body of water . <end>
297724467_e8918a6f90.jpg	<start> A dog shaking off water after playing in the water with a Frisbee . <end>
297724467_e8918a6f90.jpg	<start> The brown dog is shaking itself off . <end>
297724467_e8918a6f90.jpg	<start> Wet dog shaking off water on beach <end>
469021173_aa31c07108.jpg	<start> A hiker wearing an orange backpack is walking through long grass . <end>
469021173_aa31c07108.jpg	<start> A man walking in brush with a big orange backpack . <end>
469021173_aa31c07108.jpg	<start> A man with an orange backpack in an bushy area . <end>
469021173_aa31c07108.jpg	<start> A person with a large backpack hiking through the tall grass . <end>
